ident,DateTimeSim,POINT_X,POINT_Y,bearing
DAL1561,4/7/2021 11:24,-77.21458834,39.26836713,-179.9067394
DAL2039,4/7/2021 11:24,-76.43727767,38.76940813,67.67633157
AAL1202,4/7/2021 11:24,-77.58877002,38.97111981,-105.9182318
AAL1435,4/7/2021 11:24,-76.59027024,38.86335856,25.90523691
AAL1678,4/7/2021 11:24,-77.31362559,39.17561851,-174.3878337
AAL1710,4/7/2021 11:24,-77.4544734,38.63950261,-165.8983816
AAL1936,4/7/2021 11:24,-77.62061453,38.52768257,-153.5835993
AAL1970,4/7/2021 11:24,-76.53026625,38.85309351,7.722736497
AAL1992,4/7/2021 11:24,-76.7754706,39.21503222,-175.1688662
AAL2056,4/7/2021 11:24,-76.80836585,39.19362541,-173.2391522
AAL2072,4/7/2021 11:24,-76.39622825,38.77696552,66.0417817
AAL2129,4/7/2021 11:24,-76.63583204,38.79866107,-88.95052921
AAL2149,4/7/2021 11:24,-76.83614381,39.03328524,49.30083143
AAL2248,4/7/2021 11:24,-77.16681767,39.02188581,-147.4823956
AAL2262,4/7/2021 11:24,-78.00613395,39.32301669,172.3627591
AAL324,4/7/2021 11:24,-76.88814654,38.86997554,171.4290491
AAL327,4/7/2021 11:24,-77.52469566,38.93801577,136.2975853
AAY1622,4/7/2021 11:24,-76.37325994,38.78209585,66.38311273
AMX409,4/7/2021 11:24,-76.70674197,39.25974752,-179.0889057
ASH6006,4/7/2021 11:24,-77.4707436,38.90090787,67.59569066
ASH6154,4/7/2021 11:24,-77.56206119,38.86530359,147.8885573
ASH6263,4/7/2021 11:24,-77.58169975,38.86980334,168.5075226
ASH6301,4/7/2021 11:24,-77.2199967,39.26477279,-179.6942155
ASQ4103,4/7/2021 11:24,-76.0389369,39.02361019,10.58046111
ASQ4242,4/7/2021 11:24,-76.80078034,39.0537248,-165.60135
ASQ4255,4/7/2021 11:24,-76.22005928,39.15728524,7.586218396
ASQ5132,4/7/2021 11:24,-77.305152,39.18295884,-174.8288631
ASQ5146,4/7/2021 11:24,-76.15258103,38.89869631,25.72461392
ASQ5477,4/7/2021 11:24,-78.06992362,39.29717677,176.0848166
AWI3903,4/7/2021 11:24,-77.66949085,39.35442043,5.102492933
AWI3982,4/7/2021 11:24,-77.78090939,38.5369199,-137.2787196
AWI4057,4/7/2021 11:24,-77.56719742,38.89787863,-125.4035566
AWI4121,4/7/2021 11:24,-77.57718854,38.89290698,-128.5195063
AWI876A,4/7/2021 11:24,-76.74913382,39.08556302,56.11538702
DAL1437,4/7/2021 11:24,-77.3730838,39.44731934,-94.14025219
DAL1469,4/7/2021 11:24,-77.49960754,38.92710562,141.3832567
DAL151,4/7/2021 11:24,-77.46611206,38.7838882,-154.9630534
DAL1561,4/7/2021 11:24,-77.21662202,39.26644168,-179.7902211
DAL2039,4/7/2021 11:24,-76.43416231,38.77001993,67.65390408
AAL1202,4/7/2021 11:24,-77.59196391,38.97085024,-105.9049532
AAL1435,4/7/2021 11:24,-76.58804921,38.86516596,25.81125896
AAL1678,4/7/2021 11:24,-77.31564621,39.17368228,-174.2738028
AAL1710,4/7/2021 11:24,-77.45548796,38.63712161,-165.8547073
AAL1936,4/7/2021 11:24,-77.62221544,38.52550353,-153.5303171
AAL1970,4/7/2021 11:24,-76.5294553,38.85551433,7.681247261
AAL1992,4/7/2021 11:24,-76.77793336,39.21343383,-175.029079
AAL2056,4/7/2021 11:24,-76.81083844,39.19203568,-173.0999181
AAL2072,4/7/2021 11:24,-76.3931258,38.77761589,66.01606562
AAL2129,4/7/2021 11:24,-76.63904454,38.7986857,-88.95048142
AAL2149,4/7/2021 11:24,-76.83303386,39.03391118,49.22776338
AAL2248,4/7/2021 11:24,-77.16969564,39.02077657,-147.369079
AAL2262,4/7/2021 11:24,-78.00899398,39.32188466,172.5236428
AAL324,4/7/2021 11:24,-76.88721956,38.8675806,171.3814657
AAL327,4/7/2021 11:24,-77.52175388,38.93701147,136.2145076
AAY1622,4/7/2021 11:24,-76.37015223,38.78273072,66.35797489
AMX409,4/7/2021 11:24,-76.7092199,39.25816428,-178.9470018
ASH6006,4/7/2021 11:24,-77.46758763,38.90137546,67.57175627
ASH6154,4/7/2021 11:24,-77.55885001,38.86537944,86.48131597
ASH6263,4/7/2021 11:24,-77.58049035,38.86748601,168.4466521
ASH6301,4/7/2021 11:24,-77.22201066,39.26283485,-179.578839
ASQ4103,4/7/2021 11:24,-76.03729359,39.0257548,10.49242919
ASQ4242,4/7/2021 11:24,-76.80296714,39.05189714,-165.4869373
ASQ4255,4/7/2021 11:24,-76.21788533,39.15911938,7.464798735
ASQ5132,4/7/2021 11:24,-77.30717066,39.18102158,-174.7147177
ASQ5146,4/7/2021 11:24,-76.15027144,38.90043425,25.62515284
ASQ5477,4/7/2021 11:24,-78.07278006,39.29603891,176.2476917
AWI3903,4/7/2021 11:24,-77.67152477,39.35634332,5.217816207
AWI3982,4/7/2021 11:24,-77.7832654,38.53521145,-137.2249899
AWI4057,4/7/2021 11:24,-77.57024585,38.89708944,-125.3491685
AWI4121,4/7/2021 11:24,-77.5801945,38.89202458,-128.457701
AWI876A,4/7/2021 11:24,-76.74596064,39.08595274,56.06000391
DAL1437,4/7/2021 11:24,-77.36987156,39.44727921,-94.14013839
DAL1469,4/7/2021 11:24,-77.49678248,38.92591554,141.2903798
DAL151,4/7/2021 11:24,-77.46782331,38.78177439,-159.2045232
DAL1561,4/7/2021 11:24,-77.2186557,39.26451617,-179.673709
DAL2039,4/7/2021 11:24,-76.43104696,38.77063172,67.63162634
AAL1202,4/7/2021 11:24,-77.5951578,38.97058067,-105.8916973
AAL1435,4/7/2021 11:24,-76.58582818,38.86697332,25.71693102
AAL1678,4/7/2021 11:24,-77.31766683,39.17174598,-174.1599287
AAL1710,4/7/2021 11:24,-77.45650252,38.63474054,-165.8110711
AAL1936,4/7/2021 11:24,-77.62381636,38.52332442,-153.476909
AAL1970,4/7/2021 11:24,-76.53014312,38.85795271,-6.443780268
AAL1992,4/7/2021 11:24,-76.78039611,39.2118354,-174.8894065
AAL2056,4/7/2021 11:24,-76.81331102,39.1904459,-172.9609682
AAL2072,4/7/2021 11:24,-76.39002336,38.77826626,65.99022028
AAL2129,4/7/2021 11:24,-76.64225704,38.79871033,-88.95043363
AAL2149,4/7/2021 11:24,-76.82992391,39.03453712,49.15401246
AAL2248,4/7/2021 11:24,-77.1725736,39.01966731,-147.2562626
AAL2262,4/7/2021 11:24,-78.01185401,39.32075261,172.684653
AAL324,4/7/2021 11:24,-76.88629258,38.86518558,171.3340002
AAL327,4/7/2021 11:24,-77.5188121,38.93600715,136.1319739
AAY1622,4/7/2021 11:24,-76.36704452,38.78336558,66.3331092
AMX409,4/7/2021 11:24,-76.71169783,39.25658101,-178.8051059
ASH6006,4/7/2021 11:24,-77.46443167,38.90184305,67.54727318
ASH6154,4/7/2021 11:24,-77.55563884,38.86545529,86.48069583
ASH6263,4/7/2021 11:24,-77.57928094,38.86516861,168.3857285
ASH6301,4/7/2021 11:24,-77.22402463,39.26089686,-179.4634657
ASQ4103,4/7/2021 11:24,-76.03565027,39.02789934,10.40447006
ASQ4242,4/7/2021 11:24,-76.80515395,39.05006943,-165.3726276
ASQ4255,4/7/2021 11:24,-76.21571138,39.16095347,7.343282914
ASQ5132,4/7/2021 11:24,-77.30918932,39.17908426,-174.6006636
ASQ5146,4/7/2021 11:24,-76.14796185,38.90217215,25.52532644
ASQ5477,4/7/2021 11:24,-78.0756365,39.29490103,176.4106651
AWI3903,4/7/2021 11:24,-77.67355869,39.35826615,5.333108366
AWI3982,4/7/2021 11:24,-77.7856214,38.53350295,-137.1720142
AWI4057,4/7/2021 11:24,-77.57329427,38.89630025,-125.2946894
AWI4121,4/7/2021 11:24,-77.58320047,38.89114217,-128.3958996
AWI876A,4/7/2021 11:24,-76.74278746,39.08634246,56.00445671
DAL1437,4/7/2021 11:24,-77.36665933,39.44723908,-94.14105499
DAL1469,4/7/2021 11:24,-77.49395742,38.92472543,141.1982526
DAL151,4/7/2021 11:24,-77.46943085,38.77960604,-160.7513039
DAL1561,4/7/2021 11:24,-77.22068939,39.26259061,-179.5572001
DAL2039,4/7/2021 11:24,-76.42793161,38.77124351,67.60903386
AAL1202,4/7/2021 11:24,-77.59835169,38.9703111,-105.8784639
AAL1435,4/7/2021 11:24,-76.58360715,38.86878063,25.62250179
AAL1678,4/7/2021 11:24,-77.31968744,39.16980964,-174.0460657
AAL1710,4/7/2021 11:24,-77.45751707,38.63235938,-165.7677792
AAL1936,4/7/2021 11:24,-77.62541728,38.52114525,-153.4236986
AAL1970,4/7/2021 11:24,-76.53085976,38.86039133,-6.673557494
AAL1992,4/7/2021 11:24,-76.78285887,39.21023694,-174.7497374
AAL2056,4/7/2021 11:24,-76.8157807,39.18885338,-172.8421806
AAL2072,4/7/2021 11:24,-76.38692091,38.77891662,65.96477725
AAL2129,4/7/2021 11:24,-76.64546954,38.79873495,-88.95077862
AAL2149,4/7/2021 11:24,-76.82681395,39.03516305,49.08057388
AAL2248,4/7/2021 11:24,-77.17545156,39.01855804,-147.1434398
AAL2262,4/7/2021 11:24,-78.01471404,39.31962055,172.8457232
AAL324,4/7/2021 11:24,-76.8853656,38.86279048,171.2865973
AAL327,4/7/2021 11:24,-77.51587384,38.93499672,136.2568366
AAY1622,4/7/2021 11:24,-76.36393681,38.78400044,66.30785381
AMX409,4/7/2021 11:24,-76.71417576,39.2549977,-178.663237
ASH6006,4/7/2021 11:24,-77.46127246,38.90224615,70.38073373
ASH6154,4/7/2021 11:24,-77.55242766,38.86553114,86.48009627
ASH6263,4/7/2021 11:24,-77.57807154,38.86285113,168.3251295
ASH6301,4/7/2021 11:24,-77.22603859,39.25895881,-179.3481093
ASQ4103,4/7/2021 11:24,-76.03400695,39.03004381,10.31634895
ASQ4242,4/7/2021 11:24,-76.80734075,39.04824167,-165.2586143
ASQ4255,4/7/2021 11:24,-76.21353743,39.16278751,7.221672331
ASQ5132,4/7/2021 11:24,-77.31120798,39.17714689,-174.4866479
ASQ5146,4/7/2021 11:24,-76.14565226,38.90391001,25.42526372
ASQ5477,4/7/2021 11:24,-78.07849294,39.29376313,176.5736999
AWI3903,4/7/2021 11:24,-77.67559261,39.36018893,5.448314126
AWI3982,4/7/2021 11:24,-77.78797741,38.53179442,-137.1186376
AWI4057,4/7/2021 11:24,-77.5763427,38.89551104,-125.2408797
AWI4121,4/7/2021 11:24,-77.58620644,38.89025975,-128.3343806
AWI876A,4/7/2021 11:24,-76.73961429,39.08673217,55.94934336
DAL1437,4/7/2021 11:24,-77.36344709,39.44719895,-94.14194743
DAL1469,4/7/2021 11:24,-77.49113236,38.9235353,141.1061696
DAL151,4/7/2021 11:24,-77.47103839,38.77743763,-160.6794166
DAL1561,4/7/2021 11:24,-77.22272307,39.26066499,-179.4407057
DAL2039,4/7/2021 11:24,-76.42481626,38.77185529,67.58671985
AAL1202,4/7/2021 11:24,-77.60154558,38.97004153,-105.8652529
AAL1435,4/7/2021 11:24,-76.58138612,38.87058789,25.52784717
AAL1678,4/7/2021 11:24,-77.32170806,39.16787324,-173.9322764
AAL1710,4/7/2021 11:24,-77.45853163,38.62997815,-165.7241991
AAL1970,4/7/2021 11:24,-76.53157641,38.86282988,-6.636662619
AAL1992,4/7/2021 11:24,-76.78532162,39.20863844,-174.610221
AAL2056,4/7/2021 11:24,-76.81824792,39.18725854,-172.7208232
AAL2072,4/7/2021 11:24,-76.38381846,38.77956697,65.93920552
AAL2129,4/7/2021 11:24,-76.64868203,38.79875958,-88.95033529
AAL2149,4/7/2021 11:24,-76.823704,39.03578898,49.00626872
AAL2248,4/7/2021 11:24,-77.17832952,39.01744875,-147.0311706
AAL2262,4/7/2021 11:24,-78.01757408,39.31848846,173.0070171
AAL324,4/7/2021 11:24,-76.88443862,38.8603953,171.2392572
AAL327,4/7/2021 11:24,-77.5129532,38.93395572,137.1971817
AAY1622,4/7/2021 11:24,-76.3608291,38.78463529,66.28287074
AMX409,4/7/2021 11:24,-76.71665369,39.25341435,-178.5213905
ASH6006,4/7/2021 11:24,-77.45807921,38.90197174,103.3560077
ASH6154,4/7/2021 11:24,-77.54921648,38.86560698,86.47993801
ASH6263,4/7/2021 11:24,-77.5774014,38.86042242,173.7306471
ASH6301,4/7/2021 11:24,-77.22805255,39.25702071,-179.2327578
ASQ4103,4/7/2021 11:24,-76.03236364,39.03218822,10.22802096
ASQ4242,4/7/2021 11:24,-76.80952755,39.04641387,-165.144629
ASQ4255,4/7/2021 11:24,-76.21136347,39.1646215,7.100000708
ASQ5132,4/7/2021 11:24,-77.31322664,39.17520946,-174.3727273
ASQ5146,4/7/2021 11:24,-76.14334267,38.90564782,25.3250928
ASQ5477,4/7/2021 11:24,-78.08134938,39.29262521,176.7367931
AWI3903,4/7/2021 11:24,-77.67762653,39.36211166,5.56345916
AWI3982,4/7/2021 11:24,-77.79033342,38.53008584,-137.0658927
AWI4057,4/7/2021 11:24,-77.57939113,38.89472183,-125.1866352
AWI4121,4/7/2021 11:24,-77.58921241,38.88937732,-128.2730504
AWI876A,4/7/2021 11:24,-76.73644111,39.08712189,55.89286905
DAL1437,4/7/2021 11:24,-77.36023486,39.44715881,-94.1438714
DAL1469,4/7/2021 11:24,-77.4883073,38.92234516,141.0141307
DAL151,4/7/2021 11:24,-77.47264593,38.77526915,-160.6077609
DAL1561,4/7/2021 11:24,-77.22475675,39.25873933,-179.3242132
DAL2039,4/7/2021 11:24,-76.42170091,38.77246706,67.56435568
AAL1202,4/7/2021 11:24,-77.60473947,38.96977195,-105.8526253
AAL1435,4/7/2021 11:24,-76.57916509,38.87239511,25.43284386
AAL1678,4/7/2021 11:24,-77.32372868,39.16593679,-173.818559
AAL1710,4/7/2021 11:24,-77.45954619,38.62759683,-165.6809643
AAL1970,4/7/2021 11:24,-76.53229305,38.86526834,-6.599592413
AAL1992,4/7/2021 11:24,-76.78778438,39.2070399,-174.4707416
AAL2056,4/7/2021 11:24,-76.82071515,39.18566366,-172.5823655
AAL2072,4/7/2021 11:24,-76.38071601,38.78021732,65.91324547
AAL2129,4/7/2021 11:24,-76.65189454,38.79878421,-88.950293
AAL2149,4/7/2021 11:24,-76.82059405,39.0364149,48.93227462
AAL2248,4/7/2021 11:24,-77.18120748,39.01633944,-146.9192195
AAL2262,4/7/2021 11:24,-78.02043411,39.31735636,173.1683544
AAL324,4/7/2021 11:24,-76.88351164,38.85800003,171.1920161
AAL327,4/7/2021 11:24,-77.51003256,38.9329147,137.112613
AAY1622,4/7/2021 11:24,-76.35772139,38.78527013,66.25782904
AMX409,4/7/2021 11:24,-76.71913162,39.25183097,-178.3795592
ASH6006,4/7/2021 11:24,-77.45488597,38.90169733,103.3468395
ASH6154,4/7/2021 11:24,-77.5460053,38.86568283,86.47887571
ASH6263,4/7/2021 11:24,-77.57697979,38.85794239,176.1057867
ASH6301,4/7/2021 11:24,-77.23006652,39.25508256,-179.1174135
ASQ4103,4/7/2021 11:24,-76.03072032,39.03433257,10.13971698
ASQ4242,4/7/2021 11:24,-76.81171435,39.04458602,-165.0308908
ASQ4255,4/7/2021 11:24,-76.20918952,39.16645545,6.978134167
ASQ5132,4/7/2021 11:24,-77.3152453,39.17327199,-174.2588177
ASQ5146,4/7/2021 11:24,-76.14103308,38.90738559,25.22455808
ASQ5477,4/7/2021 11:24,-78.08420582,39.29148727,176.8999419
AWI3903,4/7/2021 11:24,-77.67966045,39.36403433,5.678570906
AWI3982,4/7/2021 11:24,-77.79268942,38.52837722,-137.0132774
AWI4057,4/7/2021 11:24,-77.58243955,38.89393261,-125.132983
AWI4121,4/7/2021 11:24,-77.59221837,38.88849487,-128.2123166
AWI876A,4/7/2021 11:24,-76.73326793,39.0875116,55.83750891
DAL1437,4/7/2021 11:24,-77.35702262,39.44711868,-94.14375834
DAL1469,4/7/2021 11:24,-77.48548224,38.92115499,140.9228405
DAL151,4/7/2021 11:24,-77.47425347,38.77310061,-160.5361721
DAL1561,4/7/2021 11:24,-77.22679043,39.25681361,-179.2077377
DAL2039,4/7/2021 11:24,-76.41858556,38.77307883,67.54161126
AAL1202,4/7/2021 11:24,-77.60793336,38.96950238,-105.8388976
AAL1435,4/7/2021 11:24,-76.57694406,38.87420228,25.33773862
AAL1678,4/7/2021 11:24,-77.3257493,39.16400028,-173.7049476
AAL1710,4/7/2021 11:24,-77.46056074,38.62521544,-165.637846
AAL1970,4/7/2021 11:24,-76.53300969,38.86770672,-6.562541363
AAL1992,4/7/2021 11:24,-76.79024713,39.20544133,-174.3313548
AAL2056,4/7/2021 11:24,-76.82318237,39.18406875,-172.4440296
AAL2072,4/7/2021 11:24,-76.37761357,38.78086766,65.88748308
AAL2129,4/7/2021 11:24,-76.65510703,38.79880883,-88.95063252
AAL2149,4/7/2021 11:24,-76.8174841,39.03704082,48.85759369
AAL2248,4/7/2021 11:24,-77.18408545,39.01523011,-146.8074947
AAL2262,4/7/2021 11:24,-78.02329414,39.31622424,173.3298448
AAL324,4/7/2021 11:24,-76.88258466,38.85560469,171.1447662
AAL327,4/7/2021 11:24,-77.50711191,38.93187367,137.0279354
AAY1622,4/7/2021 11:24,-76.35461368,38.78590497,66.23239628
AMX409,4/7/2021 11:24,-76.72160955,39.25024755,-178.237764
ASH6006,4/7/2021 11:24,-77.45169272,38.90142293,103.3371317
ASH6154,4/7/2021 11:24,-77.54279413,38.86575868,86.47825463
ASH6263,4/7/2021 11:24,-77.57655817,38.85546228,176.083798
ASH6301,4/7/2021 11:24,-77.23208048,39.25314435,-179.0020955
ASQ4103,4/7/2021 11:24,-76.02907701,39.03647685,10.05124141
ASQ4242,4/7/2021 11:24,-76.81390115,39.04275812,-164.9173237
ASQ4255,4/7/2021 11:24,-76.20701557,39.16828935,6.856247727
ASQ5132,4/7/2021 11:24,-77.31726396,39.17133446,-174.1450358
ASQ5146,4/7/2021 11:24,-76.13872349,38.90912332,25.12378749
ASQ5477,4/7/2021 11:24,-78.08706226,39.29034931,177.0631436
AWI3903,4/7/2021 11:24,-77.68169436,39.36595696,5.793532921
AWI3982,4/7/2021 11:24,-77.79504543,38.52666857,-136.9604272
AWI4057,4/7/2021 11:24,-77.58548798,38.89314338,-125.0793133
AWI4121,4/7/2021 11:24,-77.59534931,38.88796214,-114.4678417
AWI876A,4/7/2021 11:24,-76.73009475,39.0879013,55.78198474
DAL1437,4/7/2021 11:24,-77.35381039,39.44707855,-94.14467659
DAL1469,4/7/2021 11:24,-77.48265718,38.9199648,140.8315922
DAL151,4/7/2021 11:24,-77.47586101,38.770932,-160.464816
DAL1561,4/7/2021 11:24,-77.22882411,39.25488783,-179.0912748
DAL2039,4/7/2021 11:24,-76.4154702,38.7736906,67.51888003
AAL1202,4/7/2021 11:24,-77.61112725,38.9692328,-105.8263139
AAL1435,4/7/2021 11:24,-76.57472303,38.87600941,25.24228558
AAL1678,4/7/2021 11:24,-77.32776992,39.16206373,-173.5913479
AAL1710,4/7/2021 11:24,-77.4615753,38.62283397,-165.5946101
AAL1970,4/7/2021 11:24,-76.53372633,38.87014501,-6.525471584
AAL1992,4/7/2021 11:24,-76.79270988,39.20384272,-174.1920644
AAL2056,4/7/2021 11:24,-76.8256496,39.1824738,-172.3057894
AAL2072,4/7/2021 11:24,-76.37451112,38.781518,65.86146834
AAL2129,4/7/2021 11:24,-76.65831953,38.79883346,-88.95019463
AAL2149,4/7/2021 11:24,-76.81437415,39.03766673,48.78313166
AAL2248,4/7/2021 11:24,-77.18696341,39.01412077,-146.6960339
AAL2262,4/7/2021 11:24,-78.02615417,39.3150921,173.4914486
AAL324,4/7/2021 11:24,-76.88165768,38.85320927,171.0976162
AAL327,4/7/2021 11:24,-77.50419127,38.93083262,136.9439915
AAY1622,4/7/2021 11:24,-76.3515091,38.78654901,65.88030207
AMX409,4/7/2021 11:24,-76.72408749,39.2486641,-178.0959786
ASH6006,4/7/2021 11:24,-77.44849947,38.90114852,103.3284211
ASH6154,4/7/2021 11:24,-77.53958295,38.86583453,86.47765414
ASH6263,4/7/2021 11:24,-77.57613656,38.85298208,176.062036
ASH6301,4/7/2021 11:24,-77.23409444,39.25120609,-178.8867829
ASQ4103,4/7/2021 11:24,-76.02743369,39.03862107,9.962742946
ASQ4242,4/7/2021 11:24,-76.81608796,39.04093017,-164.8038621
ASQ4255,4/7/2021 11:24,-76.20484162,39.1701232,6.734272178
ASQ5132,4/7/2021 11:24,-77.31928261,39.16939687,-174.0313545
ASQ5146,4/7/2021 11:24,-76.1364139,38.91086101,25.02278121
ASQ5477,4/7/2021 11:24,-78.0899187,39.28921134,177.2263694
AWI3903,4/7/2021 11:24,-77.68372828,39.36787952,5.908576071
AWI3982,4/7/2021 11:24,-77.79740144,38.52495987,-136.9082076
AWI4057,4/7/2021 11:24,-77.5885364,38.89235414,-125.0259806
AWI4121,4/7/2021 11:24,-77.59850895,38.88750975,-110.9187628
AWI876A,4/7/2021 11:24,-76.72692157,39.08829101,55.72492775
DAL1437,4/7/2021 11:24,-77.35059815,39.44703842,-94.14557065
DAL1469,4/7/2021 11:24,-77.47983212,38.9187746,140.7403855
DAL151,4/7/2021 11:24,-77.47746856,38.76876332,-160.3934973
DAL1561,4/7/2021 11:24,-77.23085779,39.25296201,-178.9748165
DAL2039,4/7/2021 11:24,-76.41235485,38.77430236,67.49629861
AAL1202,4/7/2021 11:24,-77.61432114,38.96896323,-105.8126316
AAL1435,4/7/2021 11:24,-76.572502,38.87781648,25.14685265
AAL1678,4/7/2021 11:24,-77.32979053,39.16012711,-173.4779549
AAL1710,4/7/2021 11:24,-77.46258986,38.62045242,-165.5516063
AAL1970,4/7/2021 11:24,-76.53444297,38.87258322,-6.488329947
AAL1992,4/7/2021 11:24,-76.79517264,39.20224407,-174.0528362
AAL2056,4/7/2021 11:24,-76.82811682,39.18087881,-172.1677227
AAL2072,4/7/2021 11:24,-76.37140868,38.78216833,65.83558286
AAL2129,4/7/2021 11:24,-76.66153203,38.79885809,-88.95014681
AAL2149,4/7/2021 11:24,-76.81126419,39.03829263,48.70852614
AAL2248,4/7/2021 11:24,-77.18984137,39.0130114,-146.5852721
AAL2262,4/7/2021 11:24,-78.0290142,39.31395994,173.6531633
AAL324,4/7/2021 11:24,-76.8807307,38.85081377,171.0505301
AAL327,4/7/2021 11:24,-77.50127063,38.92979156,136.8599371
AAY1622,4/7/2021 11:24,-76.34840601,38.78719744,65.69850948
AMX409,4/7/2021 11:24,-76.72656542,39.24708061,-177.9542505
ASH6006,4/7/2021 11:24,-77.44530623,38.9008741,103.3197636
ASH6154,4/7/2021 11:24,-77.53637177,38.86591038,86.477043
ASH6263,4/7/2021 11:24,-77.57571495,38.85050179,176.0402076
ASH6301,4/7/2021 11:24,-77.2361084,39.24926778,-178.7714861
ASQ4103,4/7/2021 11:24,-76.02579037,39.04076522,9.874134449
ASQ4242,4/7/2021 11:24,-76.81827476,39.03910218,-164.6906268
ASQ4255,4/7/2021 11:24,-76.20266767,39.17195701,6.612172548
ASQ5132,4/7/2021 11:24,-77.32130127,39.16745924,-173.9176257
ASQ5146,4/7/2021 11:24,-76.13410431,38.91259866,24.92153941
ASQ5477,4/7/2021 11:24,-78.09277514,39.28807334,177.3896925
AWI3903,4/7/2021 11:24,-77.6857622,39.36980204,6.02343461
AWI3982,4/7/2021 11:24,-77.79975744,38.52325113,-136.8561164
AWI4057,4/7/2021 11:24,-77.59158483,38.89156489,-124.9726294
AWI4121,4/7/2021 11:24,-77.6016686,38.88705736,-110.8971625
AWI876A,4/7/2021 11:24,-76.72374839,39.08868071,55.66906966
DAL1437,4/7/2021 11:24,-77.34738592,39.44699828,-94.14749716
DAL1469,4/7/2021 11:24,-77.47700706,38.91758437,140.6499266
DAL151,4/7/2021 11:24,-77.4790761,38.76659458,-160.3224709
DAL1561,4/7/2021 11:24,-77.23289148,39.25103613,-178.8583775
DAL2039,4/7/2021 11:24,-76.4092395,38.77491412,67.47340025
AAL1202,4/7/2021 11:24,-77.61751503,38.96869365,-105.8000915
AAL1435,4/7/2021 11:24,-76.57028097,38.87962352,25.05082851
AAL1678,4/7/2021 11:24,-77.33181115,39.15819045,-173.3644769
AAL1710,4/7/2021 11:24,-77.46360442,38.61807079,-165.5086991
AAL1970,4/7/2021 11:24,-76.53515962,38.87502135,-6.451232619
AAL1992,4/7/2021 11:24,-76.79763539,39.20064539,-173.9137072
AAL2056,4/7/2021 11:24,-76.83058405,39.17928379,-172.0296587
AAL2072,4/7/2021 11:24,-76.36830623,38.78281865,65.80977303
AAL2129,4/7/2021 11:24,-76.66474453,38.79888271,-88.95049189
AAL2149,4/7/2021 11:24,-76.80815424,39.03891853,48.63304876
AAL2248,4/7/2021 11:24,-77.19271933,39.01190203,-146.4741158
AAL2262,4/7/2021 11:24,-78.03187424,39.31282777,173.814909
AAL324,4/7/2021 11:24,-76.87980372,38.84841818,171.003545
AAL327,4/7/2021 11:24,-77.49834998,38.92875048,136.7763206
AAY1622,4/7/2021 11:24,-76.34530292,38.78784585,65.67260847
AMX409,4/7/2021 11:24,-76.72904335,39.24549709,-177.8125347
ASH6006,4/7/2021 11:24,-77.44211298,38.90059969,103.3100962
ASH6154,4/7/2021 11:24,-77.53316059,38.86598622,86.47688397
ASH6263,4/7/2021 11:24,-77.57529334,38.84802142,176.0183895
ASH6301,4/7/2021 11:24,-77.23812474,39.24733089,-178.6536856
ASQ4103,4/7/2021 11:24,-76.02414706,39.0429093,9.785372244
ASQ4242,4/7/2021 11:24,-76.82046156,39.03727414,-164.5775782
ASQ4255,4/7/2021 11:24,-76.20049372,39.17379076,6.490058805
ASQ5132,4/7/2021 11:24,-77.32331993,39.16552155,-173.8040612
ASQ5146,4/7/2021 11:24,-76.13179472,38.91433626,24.82018843
ASQ5477,4/7/2021 11:24,-78.09563158,39.28693533,177.5530126
AWI3903,4/7/2021 11:24,-77.68779612,39.3717245,6.13828752
AWI3982,4/7/2021 11:24,-77.80211345,38.52154235,-136.8039559
AWI4057,4/7/2021 11:24,-77.59463326,38.89077563,-124.9195253
AWI4121,4/7/2021 11:24,-77.60482825,38.88660497,-110.8756692
AWI876A,4/7/2021 11:24,-76.72057521,39.08907042,55.61167537
DAL1437,4/7/2021 11:24,-77.34417369,39.44695815,-94.14739714
DAL1469,4/7/2021 11:24,-77.47418201,38.91639412,140.5596069
DAL151,4/7/2021 11:24,-77.48068364,38.76442577,-160.251566
DAL1561,4/7/2021 11:24,-77.23492516,39.2491102,-178.7419606
DAL2039,4/7/2021 11:24,-76.40612415,38.77552587,67.45078104
AAL1202,4/7/2021 11:24,-77.62070892,38.96842407,-105.7870132
AAL1202,4/7/2021 11:24,-77.62390281,38.96815449,-105.7739571
AAL1435,4/7/2021 11:24,-76.56805994,38.88143051,24.95482356
AAL1435,4/7/2021 11:24,-76.56583891,38.88323745,24.85859415
AAL1678,4/7/2021 11:24,-77.33383177,39.15625373,-173.2511777
AAL1678,4/7/2021 11:24,-77.33585239,39.15431696,-173.1379251
AAL1710,4/7/2021 11:24,-77.46461897,38.61568908,-165.4660258
AAL1710,4/7/2021 11:24,-77.46563353,38.61330729,-165.4231751
AAL1970,4/7/2021 11:24,-76.53587626,38.87745939,-6.413938314
AAL1970,4/7/2021 11:24,-76.5365929,38.87989735,-6.376662553
AAL1992,4/7/2021 11:24,-76.80009815,39.19904667,-173.7746562
AAL1992,4/7/2021 11:24,-76.8025609,39.19744792,-173.6357087
AAL2056,4/7/2021 11:24,-76.83305128,39.17768873,-171.8917902
AAL2056,4/7/2021 11:24,-76.8355185,39.17609364,-171.754022
AAL2072,4/7/2021 11:24,-76.36520378,38.78346897,65.78350403
AAL2072,4/7/2021 11:24,-76.36210133,38.78411928,65.7575015
